"Invoice_Number","Line_Item_Number","Customer_Number","Invoice_Date","Transaction_Type","Product_Number","Product_Class","Quantity_Sold","Sale_Price","Sales_Tax","Total_Amount"
"18537","17","784647","08/02/2016","IN","080124518","08",36,3.12,5.62,117.94
"18537","18","784647","08/02/2016","IN","024106512","02",31,18.99,29.43,618.12
"18537","19","784647","08/02/2016","IN","060100336","06",12,9.99,5.99,125.87
"18537","20","784647","08/02/2016","IN","040241314","04",37,25.98,48.06,1009.32
"18537","21","784647","08/02/2016","IN","040270354","04",14,19.98,13.99,293.71
"18537","22","784647","08/02/2016","IN","090509561","09",22,1.98,2.18,45.74
"18537","23","784647","08/02/2016","IN","070104677","07",16,9.99,7.99,167.83
"18537","24","784647","08/02/2016","IN","030321683","03",10,2.58,1.29,27.09
"18537","25","784647","08/02/2016","IN","030303403","03",58,5.29,15.34,322.16
"18537","26","784647","08/02/2016","IN","130305603","13",35,22.98,40.22,844.52
"18537","27","784647","08/02/2016","IN","093788411","09",13,3.98,2.59,54.33
"18537","28","784647","08/02/2016","IN","090501541","09",31,5.97,9.25,194.32
"18538","01","241370","08/04/2016","IN","023973042","02",12,4.80,3.46,61.06
"18538","02","241370","08/04/2016","IN","030934423","03",27,7.79,12.62,222.95
"18539","01","962353","08/04/2016","IN","030934423","03",27,7.79,12.62,222.95
"18539","02","962353","08/04/2016","IN","090010011","09",32,0.99,1.90,33.58
"18540","01","230575","08/05/2016","IN","090010011","09",32,0.99,1.63,33.31
"18540","02","230575","08/05/2016","IN","010119040","01",37,13.99,26.55,544.18
"18541","01","113236","08/05/2016","IN","010119040","01",37,13.99,37.53,555.16
"18541","02","113236","08/05/2016","IN","060100356","06",23,7.98,13.31,196.85
"18541","03","113236","08/05/2016","IN","060221506","06",72,12.99,67.80,1003.08
"18541","04","113236","08/05/2016","IN","030414283","03",24,25.92,45.10,667.18
"18541","05","113236","08/05/2016","IN","030934423","03",27,7.79,15.25,225.58
"18541","06","113236","08/05/2016","IN","030302903","03",19,16.93,23.32,344.99
"18541","07","113236","08/05/2016","IN","090501051","09",26,9.99,18.83,278.57
"18541","08","113236","08/05/2016","IN","090669611","09",34,18.02,44.42,657.10
"18541","09","113236","08/05/2016","IN","010226620","01",66,16.00,76.56,1132.56
"18541","10","113236","08/05/2016","IN","010551340","01",15,5.99,6.51,96.36
"18541","11","113236","08/05/2016","IN","010155170","01",17,10.99,13.55,200.38
"18541","12","113236","08/05/2016","IN","052204525","05",34,12.01,29.60,437.94
"18541","13","113236","08/05/2016","IN","052530155","05",12,0.04,0.03,0.51
"18541","14","113236","08/05/2016","IN","052720305","05",32,50.00,116.00,1716.00
"18541","15","113236","08/05/2016","IN","080126058","08",33,0.49,1.17,17.34
"18541","16","113236","08/05/2016","IN","080123438","08",19,3.12,4.30,63.58
"18541","17","113236","08/05/2016","IN","130305603","13",35,22.98,58.31,862.61
"18541","18","113236","08/05/2016","IN","010311800","01",8,54.99,31.89,471.81
"18541","19","113236","08/05/2016","IN","024100312","02",22,10.92,17.42,257.66
"18541","20","113236","08/05/2016","IN","024112162","02",13,6.49,6.12,90.49
"18541","21","113236","08/05/2016","IN","080101018","08",22,0.50,0.80,11.80
"18541","22","113236","08/05/2016","IN","040247034","04",15,18.93,20.59,304.54
"18541","23","113236","08/05/2016","IN","080126008","08",22,2.78,4.43,65.59
"18541","24","113236","08/05/2016","IN","024133112","02",21,13.93,21.21,313.74
"18541","25","113236","08/05/2016","IN","024128712","02",36,1.19,3.11,45.95
"18541","26","113236","08/05/2016","IN","024144812","02",10,14.95,10.84,160.34
"18541","27","113236","08/05/2016","IN","024195262","02",28,6.98,14.17,209.61
"18541","28","113236","08/05/2016","IN","024140032","02",9,32.95,21.50,318.05
"18542","01","231494","08/05/2016","IN","060102086","06",22,44.89,61.72,1049.30
"18542","02","231494","08/05/2016","IN","070104177","07",22,10.04,13.81,234.69
"18542","03","231494","08/05/2016","IN","034255003","03",5,14.98,4.68,79.58
"18542","04","231494","08/05/2016","IN","010119040","01",37,13.99,32.35,549.98
"18542","05","231494","08/05/2016","IN","010134420","01",31,3.98,7.71,131.09
"18542","06","231494","08/05/2016","IN","010310890","01",18,20.09,22.60,384.22
"18542","07","231494","08/05/2016","IN","080102628","08",15,8.99,8.43,143.28
"18542","08","231494","08/05/2016","IN","080935428","08",29,58.98,106.90,1817.32
"18542","09","231494","08/05/2016","IN","080512778","08",35,46.87,102.53,1742.98
"18542","10","231494","08/05/2016","IN","060112296","06",6,14.98,5.62,95.50
"18542","11","231494","08/05/2016","IN","010803760","01",76,6.99,33.20,564.44
"18542","12","231494","08/05/2016","IN","040220074","04",37,79.98,184.95,3144.21
"18542","13","231494","08/05/2016","IN","040225934","04",17,6.97,7.41,125.90
"18542","14","231494","08/05/2016","IN","070104347","07",11,9.96,6.85,116.41
"18542","15","231494","08/05/2016","IN","030303343","03",33,12.98,26.77,455.11
"18542","16","231494","08/05/2016","IN","090501541","09",31,5.97,11.57,196.64
"18542","17","231494","08/05/2016","IN","010102710","01",34,7.99,16.98,288.64
"18542","18","231494","08/05/2016","IN","080101018","08",22,0.50,0.69,11.69
"18542","19","231494","08/05/2016","IN","024100312","02",22,10.92,15.02,255.26
"18542","20","231494","08/05/2016","IN","010155160","01",68,13.99,59.46,1010.78
"18542","21","231494","08/05/2016","IN","023903712","02",20,14.95,18.69,317.69
"18542","22","231494","08/05/2016","IN","052720305","05",32,50.00,100.00,1700.00
"18542","23","231494","08/05/2016","IN","052204525","05",68,12.01,51.04,867.72
"18542","24","231494","08/05/2016","IN","080100818","08",30,0.29,0.54,9.24
"18542","25","231494","08/05/2016","IN","024128932","02",37,3.85,8.90,151.35
"18542","26","231494","08/05/2016","IN","060102066","06",19,32.98,39.16,665.78
"18542","27","231494","08/05/2016","IN","040270354","04",14,19.98,17.48,297.20
"18543","01","739622","08/05/2016","IN","090010011","09",32,0.99,1.27,32.95
"18543","02","739622","08/05/2016","IN","052210545","05",18,0.09,0.06,1.68
"18543","03","739622","08/05/2016","IN","052720615","05",20,49.88,39.90,1037.50
"18543","04","739622","08/05/2016","IN","052204515","05",28,10.00,11.20,291.20
"18543","05","739622","08/05/2016","IN","080123938","08",30,5.99,7.19,186.89
"18543","06","739622","08/05/2016","IN","024128932","02",37,3.85,5.70,148.15
"18543","07","739622","08/05/2016","IN","024195262","02",28,6.98,7.82,203.26
"18544","01","501657","08/08/2016","IN","024195262","02",28,6.98,12.22,207.66
"18544","02","501657","08/08/2016","IN","080126058","08",33,0.49,1.01,17.18
"18544","03","501657","08/08/2016","IN","024128932","02",37,3.85,8.90,151.35
"18544","04","501657","08/08/2016","IN","060200306","06",36,16.98,38.21,649.49
"18544","05","501657","08/08/2016","IN","060221496","06",30,13.05,24.47,415.97
"18544","06","501657","08/08/2016","IN","040226054","04",18,10.95,12.32,209.42
"18544","07","501657","08/08/2016","IN","030302303","03",26,54.95,89.29,1517.99
"18544","08","501657","08/08/2016","IN","090501051","09",26,9.99,16.23,275.97
"18544","09","501657","08/08/2016","IN","090507811","09",30,16.98,31.84,541.24
"18544","10","501657","08/08/2016","IN","010631140","01",13,3.59,2.92,49.59
"18544","11","501657","08/08/2016","IN","010102840","01",24,64.83,97.25,1653.17
"18545","01","241370","08/08/2016","IN","024128932","02",37,3.85,8.55,151.00
"18545","02","241370","08/08/2016","IN","080938748","08",33,3.12,6.18,109.14
"18545","03","241370","08/08/2016","IN","060112276","06",22,12.98,17.13,302.69
"18545","04","241370","08/08/2016","IN","060100316","06",19,8.98,10.24,180.86
"18545","05","241370","08/08/2016","IN","040220074","04",37,79.98,177.56,3136.82
"18545","06","241370","08/08/2016","IN","040240884","04",27,9.99,16.18,285.91
"18545","07","241370","08/08/2016","IN","040241314","04",37,25.98,57.68,1018.94
"18545","08","241370","08/08/2016","IN","030309373","03",30,16.98,30.56,539.96
"18545","09","241370","08/08/2016","IN","030302303","03",26,54.95,85.72,1514.42
"18545","10","241370","08/08/2016","IN","090669611","09",68,18.02,73.52,1298.88
"18545","11","241370","08/08/2016","IN","023903712","02",20,14.95,17.94,316.94
"18545","12","241370","08/08/2016","IN","024104312","02",14,13.50,11.34,200.34
"18545","13","241370","08/08/2016","IN","060102096","06",25,54.85,82.28,1453.53
"18545","14","241370","08/08/2016","IN","040270354","04",14,19.98,16.78,296.50
"18545","15","241370","08/08/2016","IN","030303403","03",29,5.29,9.20,162.61
"18545","16","241370","08/08/2016","IN","093788411","09",13,3.98,3.10,54.84
"18545","17","241370","08/08/2016","IN","010134420","01",31,3.98,7.40,130.78
"18545","18","241370","08/08/2016","IN","060221496","06",30,13.05,23.49,414.99
"18545","19","241370","08/08/2016","IN","130305603","13",35,22.98,48.26,852.56
"18545","20","241370","08/08/2016","IN","090507811","09",30,16.98,30.56,539.96
"18545","21","241370","08/08/2016","IN","010311990","01",29,3.99,6.94,122.65
"18545","22","241370","08/08/2016","IN","010803760","01",76,6.99,31.88,563.12
"18545","23","241370","08/08/2016","IN","052530155","05",12,0.04,0.03,0.51
"18545","24","241370","08/08/2016","IN","080126008","08",22,2.78,3.67,64.83
"18546","01","207275","08/08/2016","IN","010134420","01",31,3.98,7.34,130.72
"18546","02","207275","08/08/2016","IN","070104347","07",11,9.96,6.52,116.08
"18546","03","207275","08/08/2016","IN","070104177","07",22,10.04,13.14,234.02
"18546","04","207275","08/08/2016","IN","030309373","03",30,16.98,30.31,539.71
"18546","05","207275","08/08/2016","IN","030302903","03",19,16.93,19.14,340.81
"18546","06","207275","08/08/2016","IN","090501551","09",23,2.99,4.09,72.86
"18546","07","207275","08/08/2016","IN","090507811","09",30,16.98,30.31,539.71
"18546","08","207275","08/08/2016","IN","010226620","01",33,16.00,31.42,559.42
"18546","09","207275","08/08/2016","IN","052484405","05",25,5.69,8.46,150.71
"18546","10","207275","08/08/2016","IN","080101018","08",22,0.50,0.65,11.65
"18546","11","207275","08/08/2016","IN","080935428","08",29,58.98,101.77,1812.19
"18546","12","207275","08/08/2016","IN","010551340","01",15,5.99,5.35,95.20
"18546","13","207275","08/08/2016","IN","080512778","08",35,46.87,97.61,1738.06
"18546","14","207275","08/08/2016","IN","023973042","02",12,4.80,3.43,61.03
"18546","15","207275","08/08/2016","IN","060112276","06",22,12.98,16.99,302.55
"18546","16","207275","08/08/2016","IN","030303343","03",33,12.98,25.49,453.83
"18546","17","207275","08/08/2016","IN","010803760","01",38,6.99,15.80,281.42
"18546","18","207275","08/08/2016","IN","010155160","01",34,13.99,28.30,503.96
"18546","19","207275","08/08/2016","IN","080106218","08",35,2.98,6.21,110.51
"18546","20","207275","08/08/2016","IN","080126008","08",22,2.78,3.64,64.80
"18546","21","207275","08/08/2016","IN","080123968","08",37,3.02,6.65,118.39
"18546","22","207275","08/08/2016","IN","080123938","08",30,5.99,10.69,190.39
"18546","23","207275","08/08/2016","IN","040241314","04",74,25.98,114.40,2036.92
"18547","01","222006","08/08/2016","IN","030303343","03",33,12.98,26.99,455.33
"18547","02","222006","08/08/2016","IN","030303403","03",29,5.29,9.66,163.07
"18547","03","222006","08/08/2016","IN","090501551","09",23,2.99,4.33,73.10
"18547","04","222006","08/08/2016","IN","090501051","09",26,9.99,16.36,276.10
"18547","05","222006","08/08/2016","IN","010134420","01",31,3.98,7.77,131.15
"18547","06","222006","08/08/2016","IN","010803760","01",38,6.99,16.73,282.35
"18547","07","222006","08/08/2016","IN","080935298","08",22,27.98,38.78,654.34
"18547","08","222006","08/08/2016","IN","080935428","08",29,58.98,107.76,1818.18
"18547","09","222006","08/08/2016","IN","024130572","02",22,7.50,10.40,175.40
"18547","10","222006","08/08/2016","IN","024112162","02",13,6.49,5.32,89.69
"18547","11","222006","08/08/2016","IN","030309373","03",30,16.98,32.09,541.49
"18547","12","222006","08/08/2016","IN","040270324","04",23,500.48,725.20,12236.24
"18547","13","222006","08/08/2016","IN","070104347","07",11,9.96,6.90,116.46
"18547","14","222006","08/08/2016","IN","010226620","01",33,16.00,33.26,561.26
"18547","15","222006","08/08/2016","IN","010207220","01",27,5.79,9.85,166.18
"18547","16","222006","08/08/2016","IN","080123968","08",37,3.02,7.04,118.78
"18547","17","222006","08/08/2016","IN","090507811","09",30,16.98,32.09,541.49
"18547","18","222006","08/08/2016","IN","010155160","01",102,13.99,89.91,1516.89
"18547","19","222006","08/08/2016","IN","052208805","05",26,8.00,13.10,221.10
"18547","20","222006","08/08/2016","IN","024128932","02",37,3.85,8.97,151.42
"18547","21","222006","08/08/2016","IN","024188432","02",28,32.87,57.98,978.34
"18547","22","222006","08/08/2016","IN","040240664","04",36,39.98,90.67,1529.95
"18547","23","222006","08/08/2016","IN","040241314","04",37,25.98,60.56,1021.82
"18548","01","056016","08/08/2016","IN","080123968","08",37,3.02,6.98,118.72
"18548","02","056016","08/08/2016","IN","024130572","02",22,7.50,10.31,175.31
"18548","03","056016","08/08/2016","IN","060112276","06",22,12.98,17.85,303.41
"18548","04","056016","08/08/2016","IN","060100316","06",19,8.98,10.66,181.28
"18548","05","056016","08/08/2016","IN","040247034","04",15,18.93,17.75,301.70
"18548","06","056016","08/08/2016","IN","080123438","08",19,3.12,3.71,62.99
"18548","07","056016","08/08/2016","IN","024106512","02",31,18.99,36.79,625.48
"18548","08","056016","08/08/2016","IN","040277154","04",33,51.98,107.21,1822.55
"18548","09","056016","08/08/2016","IN","030364163","03",37,69.98,161.83,2751.09
"18548","10","056016","08/08/2016","IN","090010011","09",32,0.99,1.98,33.66
"18548","11","056016","08/08/2016","IN","010310890","01",18,20.09,22.60,384.22
"18548","12","056016","08/08/2016","IN","080126308","08",30,0.39,0.73,12.43
"18548","13","056016","08/08/2016","IN","180122158","18",18,5.09,5.73,97.35
"18550","01","376005","08/08/2016","IN","080123938","08",30,5.99,8.54,188.24
"18550","02","376005","08/08/2016","IN","090507811","09",30,16.98,24.20,533.60
"18550","03","376005","08/08/2016","IN","010102710","01",34,7.99,12.90,284.56
"18550","04","376005","08/08/2016","IN","052204525","05",34,12.01,19.40,427.74
"18550","05","376005","08/08/2016","IN","052208805","05",26,8.00,9.88,217.88
"18550","06","376005","08/08/2016","IN","052484435","05",37,3.79,6.66,146.89
"18550","07","376005","08/08/2016","IN","024106512","02",31,18.99,27.96,616.65
"18550","08","376005","08/08/2016","IN","023973042","02",12,4.80,2.74,60.34
"18550","09","376005","08/08/2016","IN","060100356","06",23,7.98,8.72,192.26
"18550","10","376005","08/08/2016","IN","060221676","06",18,4.99,4.27,94.09
"18550","11","376005","08/08/2016","IN","040277154","04",33,51.98,81.48,1796.82
"18550","12","376005","08/08/2016","IN","040270324","04",23,500.48,546.77,12057.81
"18550","13","376005","08/08/2016","IN","070104397","07",17,9.99,8.07,177.90
"18550","14","376005","08/08/2016","IN","090501541","09",31,5.97,8.79,193.86
"18551","01","242605","08/08/2016","IN","052484435","05",37,3.79,6.66,146.89
"18551","02","242605","08/08/2016","IN","010155150","01",30,12.99,18.51,408.21
"18551","03","242605","08/08/2016","IN","010102840","01",24,64.83,73.91,1629.83
"18551","04","242605","08/08/2016","IN","180122158","18",18,5.09,4.35,95.97
"18551","05","242605","08/08/2016","IN","080512778","08",35,46.87,77.92,1718.37
"18551","06","242605","08/08/2016","IN","060200306","06",36,16.98,29.04,640.32
"18551","07","242605","08/08/2016","IN","040276054","04",13,47.98,29.63,653.37
"18551","08","242605","08/08/2016","IN","130305603","13",35,22.98,38.20,842.50
"18551","09","242605","08/08/2016","IN","093788411","09",13,3.98,2.46,54.20
"18551","10","242605","08/08/2016","IN","010631140","01",13,3.59,2.22,48.89
"18551","11","242605","08/08/2016","IN","024128932","02",37,3.85,6.77,149.22
"18551","12","242605","08/08/2016","IN","052208805","05",26,8.00,9.88,217.88
"18551","13","242605","08/08/2016","IN","024133112","02",21,13.93,13.90,306.43
"18551","14","242605","08/08/2016","IN","060102066","06",19,32.98,29.76,656.38
"18551","15","242605","08/08/2016","IN","040240884","04",27,9.99,12.81,282.54
"18551","16","242605","08/08/2016","IN","090501051","09",26,9.99,12.34,272.08
"18551","17","242605","08/08/2016","IN","052210545","05",18,0.09,0.08,1.70
"18551","18","242605","08/08/2016","IN","052504005","05",18,4.80,4.10,90.50
"18551","19","242605","08/08/2016","IN","080124518","08",36,3.12,5.34,117.66
"18551","20","242605","08/08/2016","IN","024195262","02",28,6.98,9.28,204.72
"18551","21","242605","08/08/2016","IN","024106512","02",62,18.99,55.92,1233.30
"18551","22","242605","08/08/2016","IN","060102086","06",22,44.89,46.91,1034.49
"18551","23","242605","08/08/2016","IN","024130572","02",22,7.50,7.84,172.84
"18551","24","242605","08/08/2016","IN","040225014","04",25,10.98,13.04,287.54
"18551","25","242605","08/08/2016","IN","040240664","04",36,39.98,68.37,1507.65
"18551","26","242605","08/08/2016","IN","090507811","09",30,16.98,24.20,533.60
